ZCTA5CE20,lon,lat,bw,bs,be,bn
74962,-94.929108,35.533268,-95.0973,35.4025,-94.8154,35.6558
74145,-95.888784,36.096266,-95.9094,36.0753,-95.8686,36.1195
70454,-90.367212,30.393804,-90.5408,30.2834,-90.2436,30.5054
70032,-90.000328,29.953514,-90.0121,29.9255,-89.9709,29.9737
12486,-74.059514,41.834351,-74.0867,41.8147,-74.0413,41.8541
76424,-98.911865,32.835523,-99.096,32.5567,-98.657,33.015
76705,-97.047719,31.575315,-97.2887,31.5177,-96.9179,31.7716
78026,-98.56013,28.719754,-98.7339,28.4889,-98.3349,29.0274
83641,-116.747661,43.359103,-116.8619,43.1972,-116.3433,43.4637
06089,-72.821725,41.836955,-72.8408,41.8202,-72.8067,41.8578
86320,-112.57021,35.269079,-112.9074,34.9818,-112.354,35.7144
78674,-97.597175,30.670869,-97.6102,30.6632,-97.5864,30.6808
04431,-68.667443,44.564461,-68.6771,44.5616,-68.6622,44.5676
01430,-71.9232,42.660684,-71.9874,42.5949,-71.8564,42.7133
39096,-91.139498,31.857578,-91.3655,31.703,-90.8838,31.9712
12548,-74.101585,41.663068,-74.1255,41.6359,-74.0809,41.6853
19108,-75.160826,39.959864,-75.162,39.9593,-75.1597,39.9604
28168,-81.422951,35.556151,-81.5266,35.4693,-81.2991,35.6388
08245,-74.818911,39.17607,-74.8204,39.1736,-74.8176,39.1801
05833,-71.983354,44.83708,-71.9907,44.8183,-71.9369,44.846
03046,-71.61072,43.100011,-71.6678,43.0542,-71.5112,43.1602
55005,-93.218486,45.395686,-93.3476,45.3704,-93.1117,45.4142
38606,-90.030432,34.322374,-90.1941,34.1599,-89.6975,34.4446
35010,-85.978073,32.886207,-86.1082,32.6987,-85.7682,33.105
48304,-83.233834,42.587112,-83.2663,42.554,-83.2064,42.621
16030,-79.796723,41.136235,-79.8108,41.1293,-79.7868,41.1463
16035,-80.027109,41.109403,-80.034,41.0989,-79.9958,41.1153
18239,-75.981406,40.989759,-75.9845,40.9888,-75.9782,40.9909
14480,-77.708884,42.836836,-77.7161,42.819,-77.6902,42.8559
50033,-93.793003,41.360463,-93.7999,41.354,-93.7904,41.3665
40110,-85.640284,37.934456,-85.6766,37.9183,-85.5948,37.9521
55036,-93.119723,45.871325,-93.1248,45.8646,-93.1144,45.8755
20319,-77.016959,38.867039,-77.0192,38.8612,-77.0143,38.872
24934,-79.892731,38.328663,-80.0399,38.243,-79.7701,38.4146
39657,-90.538561,31.030514,-90.7507,30.9992,-90.2504,31.0767
42717,-85.373433,36.788434,-85.6016,36.6185,-85.2154,36.938
52060,-90.687782,42.114134,-90.8304,41.9892,-90.5245,42.2077
58001,-96.741362,46.448414,-96.7568,46.4419,-96.7137,46.4564
27014,-80.555032,35.812115,-80.5679,35.8025,-80.5477,35.8201
63379,-90.985964,39.006141,-91.116,38.879,-90.857,39.11
59436,-112.107278,47.592979,-112.4894,47.5003,-111.7737,47.7294
32465,-85.222565,30.081286,-85.3913,29.7686,-85.0179,30.201
41834,-82.943946,37.269356,-82.9775,37.2241,-82.9194,37.2976
41849,-82.734972,37.171749,-82.7411,37.1564,-82.7208,37.1859
56167,-95.390479,43.540629,-95.5172,43.5,-95.3148,43.6307
36092,-86.193395,32.612777,-86.3319,32.4997,-86.0668,32.7409
42757,-85.728269,37.405543,-85.8231,37.2916,-85.626,37.4961
43015,-83.061913,40.301756,-83.19,40.1751,-82.9295,40.4012
56515,-95.707074,46.331598,-95.8542,46.1289,-95.5847,46.4339
37020,-86.379469,35.616074,-86.5458,35.5498,-86.2622,35.6965
98326,-124.560781,48.174353,-124.7332,48.0124,-124.049,48.2908
36116,-86.211919,32.250688,-86.2995,32.1725,-86.1513,32.3451
26501,-80.037523,39.619777,-80.1167,39.5484,-79.9318,39.7214
26260,-79.421252,39.09145,-79.5949,38.9645,-79.2894,39.2148
36701,-87.081267,32.520387,-87.2339,32.2015,-86.8673,32.7574
93311,-119.166932,35.153329,-119.314,34.9052,-119.0646,35.3639
92258,-116.560022,33.917915,-116.6103,33.8937,-116.5198,33.9469
92363,-114.541048,34.62704,-114.8331,34.375,-114.2333,35.0716
79413,-101.887751,33.54576,-101.9127,33.5293,-101.8653,33.5633
02190,-70.952529,42.166245,-70.9813,42.1355,-70.9212,42.1947
49651,-85.11033,44.401023,-85.3371,44.252,-84.8528,44.5117
66717,-95.646761,37.70418,-95.7792,37.6457,-95.5962,37.7402
52543,-92.522705,41.191168,-92.5848,41.1615,-92.4679,41.2719
39058,-90.331309,32.335575,-90.3372,32.3332,-90.3274,32.3393
49835,-86.522801,45.789774,-86.7187,45.6001,-86.4591,45.9043
83645,-116.501081,44.320974,-116.8782,44.1511,-116.2997,44.5716
13683,-74.735026,44.974156,-74.7402,44.9692,-74.7305,44.9786
19516,-76.004102,40.486562,-76.01,40.4835,-76.0021,40.4896
20431,-77.044187,38.898951,-77.0449,38.8983,-77.0435,38.8996
57741,-103.472732,44.410398,-103.4823,44.4075,-103.4667,44.4138
96820,-157.920706,21.336327,-157.9232,21.3343,-157.9183,21.3382
14109,-79.034524,43.13736,-79.0418,43.1328,-79.029,43.1415
56051,-93.708686,43.536486,-93.7685,43.4997,-93.6484,43.5868
61331,-89.277559,41.747651,-89.2816,41.7461,-89.2737,41.7496
23962,-78.705058,36.976404,-78.7709,36.8277,-78.6296,37.0669
83354,-114.322423,43.670178,-114.3256,43.6671,-114.3205,43.6722
27374,-80.259207,35.916718,-80.2665,35.9108,-80.2477,35.9237
95736,-120.976607,39.039412,-120.9814,39.0325,-120.9739,39.0443
41142,-83.073552,38.277801,-83.081,38.2718,-83.0634,38.2839
18436,-75.394621,41.451501,-75.5432,41.3466,-75.248,41.5336
15931,-78.714581,40.510986,-78.9216,40.4204,-78.6447,40.5996
24963,-80.76018,37.417518,-80.911,37.3724,-80.6319,37.561
12045,-73.798743,42.486407,-73.8083,42.4631,-73.7855,42.5003
18417,-75.203738,41.808051,-75.3034,41.709,-75.0718,41.9059
14592,-77.895724,42.868009,-77.9,42.8601,-77.8713,42.8756
48065,-83.04072,42.845536,-83.1029,42.7936,-82.98,42.8937
35049,-86.590165,33.97349,-86.7063,33.8823,-86.5292,34.0583
38659,-89.334056,34.598375,-89.4054,34.4949,-89.2316,34.7726
30052,-83.895386,33.816547,-83.991,33.7117,-83.7876,33.8994
25123,-81.89048,38.716951,-82.0328,38.5808,-81.7724,38.8656
25180,-81.433296,37.790259,-81.4557,37.7756,-81.4106,37.8052
16373,-79.681543,41.216853,-79.869,41.1289,-79.5408,41.3197
12132,-73.633106,42.470583,-73.6439,42.4631,-73.6226,42.4795
16427,-79.971316,41.874661,-79.9803,41.8707,-79.9643,41.8809
14727,-78.28407,42.186226,-78.3889,42.0672,-78.1913,42.3841
38843,-88.364674,34.264935,-88.5621,34.0875,-88.2184,34.4641
37916,-83.932542,35.953569,-83.9471,35.9426,-83.9213,35.9648
57640,-102.704314,45.804228,-102.9427,45.5594,-102.5543,45.9455
37357,-85.906993,35.585765,-86.081,35.4512,-85.7815,35.7419
59923,-115.298319,48.186443,-115.761,47.8903,-114.8481,48.6199
22657,-78.376468,39.003039,-78.4702,38.9159,-78.2115,39.1028
34734,-81.522066,28.537997,-81.542,28.5238,-81.5048,28.5511
82073,-105.430301,41.160784,-105.458,41.1313,-105.3969,41.2102
82938,-109.859289,41.057188,-110.0486,40.9973,-109.4287,41.3801
29745,-81.228433,34.978526,-81.3708,34.8854,-81.0375,35.1173
33991,-82.010802,26.630004,-82.0575,26.6047,-81.9706,26.6591
29450,-79.765638,33.068148,-79.937,32.9564,-79.6594,33.2683
27610,-78.565803,35.765765,-78.6385,35.6807,-78.4319,35.8062
24724,-81.317317,37.337585,-81.3272,37.3235,-81.2996,37.3486
03456,-72.215047,43.130923,-72.2625,43.0708,-72.1567,43.182
68881,-99.359427,41.434504,-99.4055,41.3793,-99.3281,41.4886
90293,-118.442228,33.95904,-118.4548,33.9159,-118.4222,33.9743
29461,-80.002066,33.160141,-80.1753,32.9679,-79.8645,33.303
17506,-76.05283,40.117164,-76.057,40.1144,-76.0469,40.1193
04943,-69.514389,44.890281,-69.615,44.8121,-69.4392,44.939
83539,-114.779476,46.284851,-116.0146,45.6922,-114.3203,46.6707
79329,-101.689509,33.72493,-101.7765,33.6359,-101.5961,33.8271
36089,-85.763085,32.115197,-85.9081,31.9725,-85.4434,32.3537
49402,-86.026455,43.934663,-86.1592,43.7942,-85.9012,44.0771
86020,-111.544858,35.975268,-111.8136,35.5788,-111.1366,36.5776
89106,-115.162285,36.182262,-115.193,36.1589,-115.1367,36.203
49201,-84.367259,42.316184,-84.5447,42.1237,-84.2104,42.383
08558,-74.708827,40.417031,-74.752,40.3728,-74.6315,40.4427
63084,-91.013685,38.421256,-91.126,38.3304,-90.8798,38.4943
65058,-92.145588,38.257437,-92.2335,38.16,-91.9932,38.3931
64783,-94.093098,37.995902,-94.2457,37.9285,-93.9365,38.0582
59754,-112.366437,45.531631,-112.5371,45.2216,-112.0722,45.7601
98328,-122.203175,46.865043,-122.4267,46.7581,-121.9175,46.9785
98247,-122.283834,48.894062,-122.4481,48.8181,-122.2066,48.9788
59218,-104.49333,48.087313,-104.8373,47.8676,-104.0926,48.2736
59336,-104.982205,46.340528,-105.3459,45.8538,-104.4868,46.7005
38351,-88.398856,35.635354,-88.6307,35.5278,-88.2307,35.7894
37367,-85.218314,35.629593,-85.4362,35.4546,-84.9383,35.8308
37882,-83.824319,35.606666,-84.011,35.4606,-83.6628,35.7275
57633,-101.500458,45.445824,-101.9997,45.2049,-101.1414,45.7153
30139,-84.706643,34.428282,-84.8266,34.3601,-84.5533,34.5063
21031,-76.657932,39.487367,-76.6672,39.4736,-76.6458,39.4958
25511,-82.359456,38.044277,-82.4568,37.9212,-82.2332,38.1455
12307,-73.933405,42.805071,-73.9464,42.7977,-73.9206,42.8117
16659,-78.39177,40.156804,-78.4099,40.1469,-78.3729,40.1827
18842,-75.618589,41.758837,-75.6501,41.7206,-75.5828,41.7867
30157,-84.929997,33.868785,-85.0073,33.7867,-84.7101,34.0156
25826,-81.363184,37.572619,-81.3798,37.5628,-81.3532,37.588
25855,-81.155153,37.941718,-81.1587,37.9296,-81.1451,37.9485
12494,-74.301863,41.948333,-74.3554,41.8994,-74.2385,42.0098
16735,-78.875345,41.546854,-78.9627,41.4327,-78.5376,41.7835
59936,-113.395632,48.049556,-114.1588,47.5955,-112.8787,48.7524
38485,-87.775741,35.331348,-88.0005,35.1666,-87.595,35.4918
65606,-91.358641,36.708123,-91.5467,36.5503,-91.1612,36.8174
82212,-104.481146,42.287936,-104.6553,42.0023,-104.2933,42.5223
24622,-81.778651,37.228786,-81.8662,37.1152,-81.727,37.3257
68923,-99.473139,40.368352,-99.4791,40.3642,-99.4672,40.3718
45428,-84.25926,39.741282,-84.2683,39.7368,-84.253,39.7494
54430,-88.878815,45.138739,-88.9306,45.1175,-88.842,45.1755
22801,-78.875793,38.40569,-78.9717,38.3381,-78.8009,38.4696
22811,-78.97593,38.798938,-79.0557,38.7519,-78.894,38.8501
22812,-79.007293,38.373207,-79.1557,38.2887,-78.943,38.4488
38544,-85.635108,36.081665,-85.7595,35.9995,-85.5635,36.2254
82229,-104.966854,43.024171,-105.1131,42.6084,-104.8923,43.1223
38551,-85.500354,36.559541,-85.6095,36.4343,-85.2764,36.6265
23030,-77.155001,37.357163,-77.2716,37.2343,-76.8717,37.4906
23038,-78.133836,37.779675,-78.248,37.6152,-78.0341,37.866
27891,-77.817653,36.118625,-77.9652,35.9869,-77.5256,36.1926
84725,-113.780411,37.539278,-113.9522,37.4165,-113.5928,37.6049
84038,-111.367234,41.823339,-111.449,41.7728,-111.1693,42.0014
18086,-75.547634,40.73859,-75.552,40.733,-75.5431,40.7451
15353,-80.311806,39.962895,-80.3173,39.9552,-80.3062,39.969
88038,-108.426248,33.072208,-108.7507,32.8955,-108.1959,33.2093
56474,-94.263531,46.748647,-94.6612,46.5724,-94.1541,46.8783
08732,-74.144184,39.941128,-74.157,39.9338,-74.1331,39.9505
31001,-83.354162,32.002351,-83.4675,31.8447,-83.1767,32.1333
60203,-87.714884,42.050654,-87.7276,42.0409,-87.7089,42.0554
36785,-86.831283,32.270249,-86.9278,32.1459,-86.7122,32.4389
93407,-120.669895,35.307465,-120.6808,35.2985,-120.6571,35.3152
96093,-122.93955,40.772638,-123.0367,40.5893,-122.8256,40.9302
75845,-95.084328,31.095807,-95.3089,30.9111,-94.8429,31.2564
79245,-100.535685,34.671345,-100.682,34.5269,-100.2432,34.9216
14052,-78.568102,42.78151,-78.692,42.6937,-78.4632,42.8534
12787,-74.84516,41.797888,-74.8575,41.7788,-74.8108,41.8066
43718,-81.008533,40.006829,-81.1164,39.9068,-80.8903,40.0925
44093,-80.615163,41.537799,-80.7133,41.4996,-80.5192,41.5713
40419,-84.475122,37.45464,-84.5915,37.3121,-84.3688,37.5758
42743,-85.535107,37.226138,-85.6821,37.1095,-85.3528,37.3924
40206,-85.701847,38.259347,-85.742,38.2394,-85.6643,38.2811
53805,-90.695066,43.131491,-90.8295,43.032,-90.5041,43.2739
45385,-83.920666,39.648066,-84.0581,39.5604,-83.7491,39.8013
44011,-82.018697,41.448547,-82.0679,41.4186,-81.9695,41.4787
50216,-94.348412,41.698256,-94.4542,41.6187,-94.2801,41.7676
56562,-96.77021,46.86458,-96.7725,46.8621,-96.7681,46.8672
64735,-93.771931,38.378242,-93.9766,38.2419,-93.4834,38.5252
58212,-97.958966,47.730888,-98.244,47.5333,-97.7748,47.8606
46127,-85.319845,39.715047,-85.372,39.6785,-85.2601,39.7732
07933,-74.466575,40.69198,-74.4945,40.6662,-74.4438,40.7174
12601,-73.919601,41.713672,-73.9489,41.6097,-73.8464,41.7837
16933,-77.068145,41.821516,-77.2279,41.7241,-76.923,41.9139
04239,-70.209351,44.530625,-70.3077,44.4589,-70.1294,44.5893
04451,-68.220492,45.613898,-68.3008,45.5154,-68.1269,45.6733
04683,-68.823231,44.238465,-68.8314,44.2289,-68.8156,44.2433
30103,-84.900985,34.35827,-85.0655,34.2823,-84.8016,34.451
46144,-85.647056,39.665866,-85.6518,39.6476,-85.6423,39.684
30113,-85.209686,33.8569,-85.3535,33.7638,-85.047,33.9408
26180,-81.36699,39.200156,-81.4655,39.1069,-81.2634,39.2885
26218,-80.267409,38.845086,-80.3895,38.7443,-80.1564,38.9252
21523,-79.077003,39.479653,-79.0998,39.4731,-79.0678,39.4868
53711,-89.393874,43.001358,-89.5037,42.9707,-89.3043,43.0701
49885,-87.18929,46.349679,-87.3764,46.2277,-87.0327,46.4639
27892,-77.076709,35.805354,-77.2047,35.6814,-76.893,35.9448
43740,-82.215856,39.951471,-82.2242,39.9486,-82.2119,39.9553
54451,-90.402013,45.174901,-90.698,45.0463,-90.0593,45.3491
28325,-78.104279,35.153319,-78.1226,35.1346,-78.0922,35.1645
29835,-82.320642,33.909774,-82.5357,33.8127,-82.03,33.9955
64085,-93.946615,39.332998,-94.1012,39.2089,-93.7962,39.4839
57758,-102.8117,44.921364,-103.2225,44.7914,-102.228,45.2747
62983,-89.114079,37.889073,-89.1512,37.862,-89.0587,37.9651
82301,-107.474235,41.9039,-107.9695,41.4843,-107.112,42.4333
65625,-93.818135,36.675745,-93.9791,36.5429,-93.6719,36.8209
37690,-82.556704,36.256033,-82.6277,36.1632,-82.4938,36.3257
33811,-82.020192,27.975487,-82.056,27.9382,-81.9707,28.0332
44256,-81.858848,41.14095,-82.0244,41.0468,-81.6856,41.2223
38041,-89.694427,35.675187,-89.9579,35.5359,-89.477,35.7252
28334,-78.57052,35.268106,-78.7355,35.1597,-78.3879,35.3935
57776,-103.583403,45.2524,-103.6867,45.2128,-103.3109,45.3019
00934,-66.11998,18.413717,-66.1343,18.4047,-66.1048,18.4224
75563,-94.380171,33.021694,-94.5508,32.887,-94.2258,33.1402
01949,-71.016429,42.604293,-71.0594,42.5634,-70.9648,42.6416
97906,-117.791064,43.464817,-118.2322,43.0008,-117.4478,44.0033
97443,-122.996408,43.226988,-123.158,43.1612,-122.8015,43.3337
88020,-108.763677,31.793086,-109.0502,31.3323,-108.5164,32.2894
23668,-76.338701,37.020594,-76.3418,37.0179,-76.3359,37.0221
80498,-106.223927,39.777124,-106.4403,39.5701,-105.9196,40.0213
31421,-81.08004,32.087314,-81.0989,32.0777,-81.0501,32.0981
79504,-99.360641,32.308685,-99.4925,32.0801,-99.1393,32.5835
06088,-72.596457,41.905806,-72.6241,41.868,-72.5622,41.9387
14056,-78.306591,42.99182,-78.3147,42.9866,-78.3017,42.9967
66778,-94.838996,37.000484,-94.8467,36.9988,-94.8315,37.0022
28472,-78.719504,34.353841,-78.8558,34.14,-78.5037,34.4477
58763,-102.578542,47.974826,-103.0872,47.7514,-102.1718,48.1464
85632,-109.175202,32.082106,-109.3698,31.589,-109.0476,32.4264
85940,-109.693111,34.252748,-109.8374,34.1467,-109.5897,34.3581
34947,-80.374215,27.449651,-80.4275,27.416,-80.3487,27.4703
47012,-84.971347,39.459581,-85.1316,39.2449,-84.8157,39.5265
24251,-82.618255,36.654267,-82.8283,36.5937,-82.4614,36.7813
24450,-79.538824,37.797384,-79.7485,37.635,-79.3438,37.912
23898,-76.856656,36.826822,-76.9646,36.7664,-76.7715,36.9063
23061,-76.550184,37.433097,-76.7123,37.3027,-76.4027,37.579
24557,-79.279764,36.942346,-79.4874,36.8701,-79.0983,37.1153
47876,-87.461132,39.509961,-87.4666,39.5043,-87.4551,39.5147
15110,-79.848871,40.373421,-79.8689,40.3569,-79.8364,40.3888
15232,-79.932333,40.452041,-79.9431,40.4439,-79.9193,40.4619
71603,-92.096288,34.14943,-92.2609,33.9869,-91.8703,34.2284
71763,-92.800438,33.910188,-92.9612,33.6994,-92.6505,34.0709
72331,-90.468079,35.289899,-90.6019,35.1433,-90.2977,35.4404
72445,-91.026682,35.978129,-91.0346,35.9698,-91.0194,35.9881
58651,-103.717053,46.251123,-104.0468,45.9453,-103.4936,46.6299
27883,-77.808207,35.573748,-77.9131,35.489,-77.7239,35.727
27885,-76.23115,35.445052,-76.4243,35.31,-76.0488,35.5661
24347,-80.650541,36.973582,-80.7899,36.839,-80.5311,37.0401
68763,-98.606758,42.539896,-98.7952,42.1757,-98.267,42.7668
45140,-84.253068,39.255177,-84.3278,39.1823,-84.1606,39.3138
54006,-92.648237,45.589576,-92.7191,45.5407,-92.5895,45.6433
23838,-77.632015,37.311178,-77.809,37.2502,-77.4568,37.3759
62820,-88.235606,38.248733,-88.2897,38.1989,-88.1854,38.293
38315,-88.607196,35.261129,-88.7825,35.1945,-88.4703,35.354
23936,-78.446338,37.557409,-78.7099,37.3934,-78.2784,37.6628
66425,-95.724834,39.816481,-95.7889,39.7257,-95.6392,39.8704
65338,-93.353734,38.41127,-93.5172,38.2316,-93.0771,38.4816
24380,-80.494004,36.849141,-80.6086,36.7496,-80.4037,36.9802
54961,-88.760534,44.413895,-88.9463,44.2892,-88.6155,44.5173
24382,-81.105594,36.947025,-81.3392,36.8277,-80.9454,37.0621
99615,-153.481623,57.41597,-154.7965,56.7435,-151.9636,58.4827
07608,-74.061541,40.852839,-74.0735,40.8366,-74.0488,40.8707
85342,-112.524888,33.923697,-112.7076,33.7821,-112.2133,34.1575
33547,-82.132997,27.772894,-82.2693,27.6462,-82.0212,27.9077
32011,-81.839752,30.569847,-81.9697,30.4497,-81.6559,30.6848
32425,-85.722091,30.865315,-85.8862,30.6552,-85.5986,30.9962
46350,-86.732973,41.606764,-86.8972,41.4825,-86.5816,41.76
46601,-86.252254,41.670418,-86.2726,41.6591,-86.2298,41.6879
46381,-87.326802,41.17579,-87.3751,41.1667,-87.3141,41.1864
24426,-80.069274,37.765899,-80.2961,37.5762,-79.8221,37.9606
23958,-78.664692,37.275934,-78.7774,37.1684,-78.4818,37.3739
22514,-77.33624,37.99603,-77.4157,37.8857,-77.0687,38.0477
97321,-123.132326,44.667062,-123.228,44.491,-123.0521,44.7595
16825,-78.312875,40.989114,-78.3225,40.9789,-78.3017,40.9987
39630,-90.845921,31.459092,-90.8701,31.4401,-90.8191,31.4732
39341,-88.49359,33.127331,-88.8794,32.9379,-88.3106,33.244
39066,-90.646128,32.293761,-90.7286,32.1613,-90.4766,32.4819
39150,-91.006711,32.009986,-91.1932,31.8278,-90.7958,32.159
71851,-93.943248,33.839356,-94.0703,33.7747,-93.8278,33.9573
82513,-109.595762,43.620513,-110.0536,42.9768,-109.2337,44.0092
10038,-74.003227,40.709043,-74.0105,40.7028,-73.996,40.7145
27850,-77.898528,36.402401,-78.0477,36.2691,-77.6981,36.5446
25813,-81.084059,37.795626,-81.2173,37.6849,-81.0062,37.8584
97621,-121.290948,42.505912,-121.4179,42.3574,-121.1382,42.7297
97436,-123.584047,43.638522,-123.7647,43.5454,-123.3995,43.7342
45636,-82.813755,38.585111,-82.8352,38.5733,-82.7935,38.5956
43036,-83.262762,40.352558,-83.2699,40.3483,-83.2591,40.3564
42220,-87.216575,36.89047,-87.3256,36.7533,-87.0562,37.0704
61430,-90.306182,40.942223,-90.3276,40.933,-90.298,40.9572
24731,-81.149812,37.398066,-81.1679,37.3884,-81.1308,37.406
44424,-80.583258,41.322004,-80.5983,41.3109,-80.5683,41.3325
83436,-111.517417,43.87224,-111.6186,43.7345,-111.2606,43.9355
83850,-116.20711,47.440451,-116.3294,47.3705,-116.0428,47.5547
71277,-92.556544,32.950366,-92.6921,32.819,-92.4236,33.0141
74462,-95.09954,35.269952,-95.5111,35.1447,-94.8136,35.4589
70071,-90.702908,30.051228,-90.7168,30.0302,-90.6873,30.0757
69147,-102.088964,41.515257,-102.2462,41.2215,-101.8728,41.8189
88201,-104.583396,33.66822,-105.1879,33.2681,-103.7176,34.0884
77535,-94.934696,30.051396,-95.0726,29.832,-94.7386,30.267
79830,-103.357273,29.603262,-103.8007,29.3344,-103.1346,30.4937
78056,-99.013122,29.544011,-99.0854,29.4419,-98.8056,29.6284
78405,-97.438725,27.774041,-97.4698,27.7558,-97.4094,27.789
35058,-86.732434,34.231187,-86.8883,34.1712,-86.6178,34.307
98363,-123.769363,48.03035,-124.2844,47.8669,-123.4017,48.1774
26330,-80.229974,39.294277,-80.3178,39.1756,-80.0949,39.3931
35014,-86.23875,33.381362,-86.3789,33.2255,-86.1596,33.4632
26253,-79.853757,38.806639,-79.9337,38.7054,-79.7416,38.9104
26038,-80.729593,39.965167,-80.7645,39.9292,-80.6838,39.9928
95304,-121.356231,37.682364,-121.5567,37.4818,-121.24,37.8227
90701,-118.081371,33.867185,-118.091,33.8534,-118.0689,33.8804
28078,-80.866362,35.405446,-80.9868,35.3437,-80.7447,35.4649
29635,-82.645199,35.078083,-82.7641,35.0217,-82.4996,35.1431
64654,-93.775522,39.848637,-93.7786,39.8465,-93.7717,39.8521
54539,-89.568214,45.800709,-89.6737,45.703,-89.4704,45.8887
34288,-82.11161,27.053849,-82.1772,27.0321,-82.0575,27.0765
28478,-78.038807,34.618322,-78.1953,34.5447,-77.9023,34.7302
28479,-77.977545,34.082844,-78.1881,33.9657,-77.931,34.2092
28504,-77.626831,35.224909,-77.7869,35.061,-77.5309,35.3786
67012,-96.548003,37.667689,-96.5806,37.5877,-96.5253,37.7156
54983,-88.936142,44.31651,-89.0469,44.199,-88.7979,44.41
45217,-84.497921,39.167178,-84.5128,39.1496,-84.4823,39.1837
29644,-82.144445,34.709065,-82.3309,34.5576,-82.0629,34.7692
33898,-81.398814,27.915251,-81.6139,27.6431,-81.0735,28.0592
54114,-88.145302,45.263674,-88.4002,45.1276,-87.8195,45.3742
23867,-77.478845,36.822262,-77.658,36.7302,-77.3347,36.8982
62695,-90.224063,39.61726,-90.2294,39.6071,-90.2175,39.6326
38235,-88.581083,35.990694,-88.5951,35.9819,-88.5648,36
74501,-95.822128,34.966389,-96.0891,34.7383,-95.4809,35.2497
74035,-96.380151,36.395042,-96.5735,36.2567,-96.1916,36.5763
73572,-98.332655,34.376567,-98.5749,34.2,-98.139,34.5505
71449,-93.478562,31.564886,-93.753,31.2609,-93.3132,31.713
73770,-98.50234,36.053984,-98.5121,36.0287,-98.4767,36.0791
70079,-90.413806,30.00176,-90.4288,29.9849,-90.3976,30.0182
88339,-105.236102,33.011377,-105.6835,32.7888,-104.9425,33.1323
88426,-103.528385,35.524859,-103.8241,35.2745,-103.0416,35.841
79226,-100.962943,34.919597,-101.329,34.4756,-100.6737,35.1833
76643,-97.196207,31.449478,-97.2211,31.4171,-97.1688,31.4843
98816,-120.333237,48.026637,-120.9637,47.7472,-119.8634,48.2518
98325,-122.781,47.961428,-122.8218,47.8905,-122.7355,48.0321
